Iteration,Row,Col,Value,Policy
10,0,3,-6.861894039100001,UP
10,0,4,-6.861894039100001,UP
10,0,6,-6.861894039100001,UP
10,0,7,-3.3751096381,DOWN
10,0,8,-2.639010709,DOWN
10,0,9,-1.82112301,DOWN
10,1,0,-6.861894039100001,UP
10,1,1,-6.861894039100001,UP
10,1,2,-6.861894039100001,UP
10,1,3,-6.861894039100001,UP
10,1,4,-6.861894039100001,UP
10,1,6,-3.3751096381,DOWN
10,1,7,-2.639010709,DOWN
10,1,8,-1.82112301,DOWN
10,1,9,-0.9123588999999999,DOWN
10,2,0,-6.861894039100001,UP
10,2,1,-6.861894039100001,UP
10,2,2,-6.861894039100001,UP
10,2,3,-6.861894039100001,UP
10,2,4,-6.861894039100001,UP
10,2,5,-3.3751096381,DOWN
10,2,6,-2.639010709,DOWN
10,2,7,-1.82112301,DOWN
10,2,8,-0.9123588999999999,DOWN
10,2,9,0.0973790000000001,DOWN
10,3,0,-6.861894039100001,UP
10,3,1,-6.861894039100001,UP
10,3,2,-6.861894039100001,UP
10,3,5,-2.639010709,DOWN
10,3,6,-1.82112301,DOWN
10,3,7,-0.9123588999999999,DOWN
10,3,8,0.0973790000000001,DOWN
10,3,9,1.2193100000000001,DOWN
10,4,0,-6.861894039100001,UP
10,4,1,-6.861894039100001,UP
10,4,2,-6.861894039100001,UP
10,4,4,-2.639010709,RIGHT
10,4,5,-1.82112301,RIGHT
10,4,6,-0.9123588999999999,DOWN
10,4,7,0.0973790000000001,DOWN
10,4,8,1.2193100000000001,DOWN
10,4,9,2.4659,DOWN
10,5,6,0.0973790000000001,DOWN
10,5,7,1.2193100000000001,RIGHT
10,5,8,2.4659,DOWN
10,5,9,3.851,DOWN
10,6,0,-6.861894039100001,DOWN
10,6,1,-3.3751096381,DOWN
10,6,2,-2.639010709,RIGHT
10,6,3,-1.82112301,DOWN
10,6,4,-0.9123588999999999,DOWN
10,6,5,0.0973790000000001,DOWN
10,6,6,1.2193100000000001,DOWN
10,6,8,3.851,DOWN
10,6,9,5.39,DOWN
10,7,0,-3.3751096381,DOWN
10,7,1,-2.639010709,DOWN
10,7,3,-0.9123588999999999,DOWN
10,7,4,0.0973790000000001,DOWN
10,7,5,1.2193100000000001,DOWN
10,7,6,2.4659,DOWN
10,7,7,3.851,DOWN
10,7,8,5.39,DOWN
10,7,9,7.1,DOWN
10,8,0,-2.639010709,DOWN
10,8,1,-1.82112301,DOWN
10,8,2,-0.9123588999999999,DOWN
10,8,3,0.0973790000000001,DOWN
10,8,4,1.2193100000000001,DOWN
10,8,5,2.4659,DOWN
10,8,6,3.851,DOWN
10,8,7,5.39,DOWN
10,8,8,7.1,DOWN
10,8,9,9.0,DOWN
10,9,0,-1.82112301,RIGHT
10,9,1,-0.9123588999999999,RIGHT
10,9,2,0.0973790000000001,RIGHT
10,9,3,1.2193100000000001,RIGHT
10,9,4,2.4659,RIGHT
10,9,5,3.851,RIGHT
10,9,6,5.39,RIGHT
10,9,7,7.1,RIGHT
10,9,8,9.0,RIGHT
11,0,0,-7.175704635190001,UP
11,0,1,-7.175704635190001,UP
11,0,2,-7.175704635190001,UP
11,0,3,-7.175704635190001,UP
11,0,4,-7.175704635190001,UP
11,0,6,-4.037598674290001,DOWN
11,0,7,-3.3751096381,DOWN
11,0,8,-2.639010709,DOWN
11,0,9,-1.82112301,DOWN
11,1,0,-7.175704635190001,UP
11,1,1,-7.175704635190001,UP
11,1,2,-7.175704635190001,UP
11,1,3,-7.175704635190001,UP
11,1,4,-7.175704635190001,UP
11,1,6,-3.3751096381,DOWN
11,1,7,-2.639010709,DOWN
11,1,8,-1.82112301,DOWN
11,1,9,-0.9123588999999999,DOWN
11,2,0,-7.175704635190001,UP
11,2,1,-7.175704635190001,UP
11,2,2,-7.175704635190001,UP
11,2,3,-7.175704635190001,UP
11,2,4,-4.037598674290001,RIGHT
11,2,5,-3.3751096381,DOWN
11,2,6,-2.639010709,DOWN
11,2,7,-1.82112301,DOWN
11,2,8,-0.9123588999999999,DOWN
11,2,9,0.0973790000000001,DOWN
11,3,0,-7.175704635190001,UP
11,3,1,-7.175704635190001,UP
11,3,2,-7.175704635190001,UP
11,3,5,-2.639010709,DOWN
11,3,6,-1.82112301,DOWN
11,3,7,-0.9123588999999999,DOWN
11,3,8,0.0973790000000001,DOWN
11,3,9,1.2193100000000001,DOWN
11,4,0,-7.175704635190001,UP
11,4,1,-7.175704635190001,UP
11,4,2,-7.175704635190001,UP
11,4,4,-2.639010709,RIGHT
11,4,5,-1.82112301,RIGHT
11,4,6,-0.9123588999999999,DOWN
11,4,7,0.0973790000000001,DOWN
11,4,8,1.2193100000000001,DOWN
11,4,9,2.4659,DOWN
11,5,6,0.0973790000000001,DOWN
11,5,7,1.2193100000000001,RIGHT
11,5,8,2.4659,DOWN
11,5,9,3.851,DOWN
11,6,0,-4.037598674290001,DOWN
11,6,1,-3.3751096381,DOWN
11,6,2,-2.639010709,RIGHT
11,6,3,-1.82112301,DOWN
11,6,4,-0.9123588999999999,DOWN
11,6,5,0.0973790000000001,DOWN
11,6,6,1.2193100000000001,DOWN
11,6,8,3.851,DOWN
11,6,9,5.39,DOWN
11,7,0,-3.3751096381,DOWN
11,7,1,-2.639010709,DOWN
11,7,3,-0.9123588999999999,DOWN
11,7,4,0.0973790000000001,DOWN
11,7,5,1.2193100000000001,DOWN
11,7,6,2.4659,DOWN
11,7,7,3.851,DOWN
11,7,8,5.39,DOWN
11,7,9,7.1,DOWN
11,8,0,-2.639010709,DOWN
11,8,1,-1.82112301,DOWN
11,8,2,-0.9123588999999999,DOWN
11,8,3,0.0973790000000001,DOWN
11,8,4,1.2193100000000001,DOWN
11,8,5,2.4659,DOWN
11,8,6,3.851,DOWN
11,8,7,5.39,DOWN
11,8,8,7.1,DOWN
11,8,9,9.0,DOWN
11,9,0,-1.82112301,RIGHT
11,9,1,-0.9123588999999999,RIGHT
11,9,2,0.0973790000000001,RIGHT
11,9,3,1.2193100000000001,RIGHT
11,9,4,2.4659,RIGHT
11,9,5,3.851,RIGHT
11,9,6,5.39,RIGHT
11,9,7,7.1,RIGHT
11,9,8,9.0,RIGHT
12,0,0,-7.458134171671,UP
12,0,1,-7.458134171671,UP
12,0,2,-7.458134171671,UP
12,0,3,-7.458134171671,UP
12,0,4,-7.458134171671,UP
12,0,6,-4.037598674290001,DOWN
12,0,7,-3.3751096381,DOWN
12,0,8,-2.639010709,DOWN
12,0,9,-1.82112301,DOWN
12,1,0,-7.458134171671,UP
12,1,1,-7.458134171671,UP
12,1,2,-7.458134171671,UP
12,1,3,-7.458134171671,UP
12,1,4,-4.633838806861,DOWN
12,1,6,-3.3751096381,DOWN
12,1,7,-2.639010709,DOWN
12,1,8,-1.82112301,DOWN
12,1,9,-0.9123588999999999,DOWN
12,2,0,-7.458134171671,UP
12,2,1,-7.458134171671,UP
12,2,2,-7.458134171671,UP
12,2,3,-4.633838806861,RIGHT
12,2,4,-4.037598674290001,RIGHT
12,2,5,-3.3751096381,DOWN
12,2,6,-2.639010709,DOWN
12,2,7,-1.82112301,DOWN
12,2,8,-0.9123588999999999,DOWN
12,2,9,0.0973790000000001,DOWN
12,3,0,-7.458134171671,UP
12,3,1,-7.458134171671,UP
12,3,2,-7.458134171671,UP
12,3,5,-2.639010709,DOWN
12,3,6,-1.82112301,DOWN
12,3,7,-0.9123588999999999,DOWN
12,3,8,0.0973790000000001,DOWN
12,3,9,1.2193100000000001,DOWN
12,4,0,-7.458134171671,UP
12,4,1,-7.458134171671,UP
12,4,2,-7.458134171671,UP
12,4,4,-2.639010709,RIGHT
12,4,5,-1.82112301,RIGHT
12,4,6,-0.9123588999999999,DOWN
12,4,7,0.0973790000000001,DOWN
12,4,8,1.2193100000000001,DOWN
12,4,9,2.4659,DOWN
12,5,6,0.0973790000000001,DOWN
12,5,7,1.2193100000000001,RIGHT
12,5,8,2.4659,DOWN
12,5,9,3.851,DOWN
12,6,0,-4.037598674290001,DOWN
12,6,1,-3.3751096381,DOWN
12,6,2,-2.639010709,RIGHT
12,6,3,-1.82112301,DOWN
12,6,4,-0.9123588999999999,DOWN
12,6,5,0.0973790000000001,DOWN
12,6,6,1.2193100000000001,DOWN
12,6,8,3.851,DOWN
12,6,9,5.39,DOWN
12,7,0,-3.3751096381,DOWN
12,7,1,-2.639010709,DOWN
12,7,3,-0.9123588999999999,DOWN
12,7,4,0.0973790000000001,DOWN
12,7,5,1.2193100000000001,DOWN
12,7,6,2.4659,DOWN
12,7,7,3.851,DOWN
12,7,8,5.39,DOWN
12,7,9,7.1,DOWN
12,8,0,-2.639010709,DOWN
12,8,1,-1.82112301,DOWN
12,8,2,-0.9123588999999999,DOWN
12,8,3,0.0973790000000001,DOWN
12,8,4,1.2193100000000001,DOWN
12,8,5,2.4659,DOWN
12,8,6,3.851,DOWN
12,8,7,5.39,DOWN
12,8,8,7.1,DOWN
12,8,9,9.0,DOWN
12,9,0,-1.82112301,RIGHT
12,9,1,-0.9123588999999999,RIGHT
12,9,2,0.0973790000000001,RIGHT
12,9,3,1.2193100000000001,RIGHT
12,9,4,2.4659,RIGHT
12,9,5,3.851,RIGHT
12,9,6,5.39,RIGHT
12,9,7,7.1,RIGHT
12,9,8,9.0,RIGHT
13,0,0,-7.7123207545039,UP
13,0,1,-7.7123207545039,UP
13,0,2,-7.7123207545039,UP
13,0,3,-7.7123207545039,UP
13,0,4,-5.170454926174901,DOWN
13,0,6,-4.037598674290001,DOWN
13,0,7,-3.3751096381,DOWN
13,0,8,-2.639010709,DOWN
13,0,9,-1.82112301,DOWN
13,1,0,-7.7123207545039,UP
13,1,1,-7.7123207545039,UP
13,1,2,-7.7123207545039,UP
13,1,3,-5.170454926174901,DOWN
13,1,4,-4.633838806861,DOWN
13,1,6,-3.3751096381,DOWN
13,1,7,-2.639010709,DOWN
13,1,8,-1.82112301,DOWN
13,1,9,-0.9123588999999999,DOWN
13,2,0,-7.7123207545039,UP
13,2,1,-7.7123207545039,UP
13,2,2,-5.170454926174901,RIGHT
13,2,3,-4.633838806861,RIGHT
13,2,4,-4.037598674290001,RIGHT
13,2,5,-3.3751096381,DOWN
13,2,6,-2.639010709,DOWN
13,2,7,-1.82112301,DOWN
13,2,8,-0.9123588999999999,DOWN
13,2,9,0.0973790000000001,DOWN
13,3,0,-7.7123207545039,UP
13,3,1,-7.7123207545039,UP
13,3,2,-7.7123207545039,UP
13,3,5,-2.639010709,DOWN
13,3,6,-1.82112301,DOWN
13,3,7,-0.9123588999999999,DOWN
13,3,8,0.0973790000000001,DOWN
13,3,9,1.2193100000000001,DOWN
13,4,0,-7.7123207545039,UP
13,4,1,-7.7123207545039,UP
13,4,2,-7.7123207545039,UP
13,4,4,-2.639010709,RIGHT
13,4,5,-1.82112301,RIGHT
13,4,6,-0.9123588999999999,DOWN
13,4,7,0.0973790000000001,DOWN
13,4,8,1.2193100000000001,DOWN
13,4,9,2.4659,DOWN
13,5,6,0.0973790000000001,DOWN
13,5,7,1.2193100000000001,RIGHT
13,5,8,2.4659,DOWN
13,5,9,3.851,DOWN
13,6,0,-4.037598674290001,DOWN
13,6,1,-3.3751096381,DOWN
13,6,2,-2.639010709,RIGHT
13,6,3,-1.82112301,DOWN
13,6,4,-0.9123588999999999,DOWN
13,6,5,0.0973790000000001,DOWN
13,6,6,1.2193100000000001,DOWN
13,6,8,3.851,DOWN
13,6,9,5.39,DOWN
13,7,0,-3.3751096381,DOWN
13,7,1,-2.639010709,DOWN
13,7,3,-0.9123588999999999,DOWN
13,7,4,0.0973790000000001,DOWN
13,7,5,1.2193100000000001,DOWN
13,7,6,2.4659,DOWN
13,7,7,3.851,DOWN
13,7,8,5.39,DOWN
13,7,9,7.1,DOWN
13,8,0,-2.639010709,DOWN
13,8,1,-1.82112301,DOWN
13,8,2,-0.9123588999999999,DOWN
13,8,3,0.0973790000000001,DOWN
13,8,4,1.2193100000000001,DOWN
13,8,5,2.4659,DOWN
13,8,6,3.851,DOWN
13,8,7,5.39,DOWN
13,8,8,7.1,DOWN
13,8,9,9.0,DOWN
13,9,0,-1.82112301,RIGHT
13,9,1,-0.9123588999999999,RIGHT
13,9,2,0.0973790000000001,RIGHT
13,9,3,1.2193100000000001,RIGHT
13,9,4,2.4659,RIGHT
13,9,5,3.851,RIGHT
13,9,6,5.39,RIGHT
13,9,7,7.1,RIGHT
13,9,8,9.0,RIGHT
14,0,0,-7.94108867905351,UP
14,0,1,-7.94108867905351,UP
14,0,2,-7.94108867905351,UP
14,0,3,-5.65340943355741,DOWN
14,0,4,-5.170454926174901,DOWN
14,0,6,-4.037598674290001,DOWN
14,0,7,-3.3751096381,DOWN
14,0,8,-2.639010709,DOWN
14,0,9,-1.82112301,DOWN
14,1,0,-7.94108867905351,UP
14,1,1,-7.94108867905351,UP
14,1,2,-5.65340943355741,DOWN
14,1,3,-5.170454926174901,DOWN
14,1,4,-4.633838806861,DOWN
14,1,6,-3.3751096381,DOWN
14,1,7,-2.639010709,DOWN
14,1,8,-1.82112301,DOWN
14,1,9,-0.9123588999999999,DOWN
14,2,0,-7.94108867905351,UP
14,2,1,-5.65340943355741,RIGHT
14,2,2,-5.170454926174901,RIGHT
14,2,3,-4.633838806861,RIGHT
14,2,4,-4.037598674290001,RIGHT
14,2,5,-3.3751096381,DOWN
14,2,6,-2.639010709,DOWN
14,2,7,-1.82112301,DOWN
14,2,8,-0.9123588999999999,DOWN
14,2,9,0.0973790000000001,DOWN
14,3,0,-7.94108867905351,UP
14,3,1,-7.94108867905351,UP
14,3,2,-5.65340943355741,UP
14,3,5,-2.639010709,DOWN
14,3,6,-1.82112301,DOWN
14,3,7,-0.9123588999999999,DOWN
14,3,8,0.0973790000000001,DOWN
14,3,9,1.2193100000000001,DOWN
14,4,0,-7.94108867905351,UP
14,4,1,-7.94108867905351,UP
14,4,2,-7.94108867905351,UP
14,4,4,-2.639010709,RIGHT
14,4,5,-1.82112301,RIGHT
14,4,6,-0.9123588999999999,DOWN
14,4,7,0.0973790000000001,DOWN
14,4,8,1.2193100000000001,DOWN
14,4,9,2.4659,DOWN
14,5,6,0.0973790000000001,DOWN
14,5,7,1.2193100000000001,RIGHT
14,5,8,2.4659,DOWN
14,5,9,3.851,DOWN
14,6,0,-4.037598674290001,DOWN
14,6,1,-3.3751096381,DOWN
14,6,2,-2.639010709,RIGHT
14,6,3,-1.82112301,DOWN
14,6,4,-0.9123588999999999,DOWN
14,6,5,0.0973790000000001,DOWN
14,6,6,1.2193100000000001,DOWN
14,6,8,3.851,DOWN
14,6,9,5.39,DOWN
14,7,0,-3.3751096381,DOWN
14,7,1,-2.639010709,DOWN
14,7,3,-0.9123588999999999,DOWN
14,7,4,0.0973790000000001,DOWN
14,7,5,1.2193100000000001,DOWN
14,7,6,2.4659,DOWN
14,7,7,3.851,DOWN
14,7,8,5.39,DOWN
14,7,9,7.1,DOWN
14,8,0,-2.639010709,DOWN
14,8,1,-1.82112301,DOWN
14,8,2,-0.9123588999999999,DOWN
14,8,3,0.0973790000000001,DOWN
14,8,4,1.2193100000000001,DOWN
14,8,5,2.4659,DOWN
14,8,6,3.851,DOWN
14,8,7,5.39,DOWN
14,8,8,7.1,DOWN
14,8,9,9.0,DOWN
14,9,0,-1.82112301,RIGHT
14,9,1,-0.9123588999999999,RIGHT
14,9,2,0.0973790000000001,RIGHT
14,9,3,1.2193100000000001,RIGHT
14,9,4,2.4659,RIGHT
14,9,5,3.851,RIGHT
14,9,6,5.39,RIGHT
14,9,7,7.1,RIGHT
14,9,8,9.0,RIGHT
15,0,0,-8.14697981114816,UP
15,0,1,-8.14697981114816,UP
15,0,2,-6.088068490201669,DOWN
15,0,3,-5.65340943355741,DOWN
15,0,4,-5.170454926174901,DOWN
15,0,6,-4.037598674290001,DOWN
15,0,7,-3.3751096381,DOWN
15,0,8,-2.639010709,DOWN
15,0,9,-1.82112301,DOWN
15,1,0,-8.14697981114816,UP
15,1,1,-6.088068490201669,DOWN
15,1,2,-5.65340943355741,DOWN
15,1,3,-5.170454926174901,DOWN
15,1,4,-4.633838806861,DOWN
15,1,6,-3.3751096381,DOWN
15,1,7,-2.639010709,DOWN
15,1,8,-1.82112301,DOWN
15,1,9,-0.9123588999999999,DOWN
15,2,0,-6.088068490201669,RIGHT
15,2,1,-5.65340943355741,RIGHT
15,2,2,-5.170454926174901,RIGHT
15,2,3,-4.633838806861,RIGHT
15,2,4,-4.037598674290001,RIGHT
15,2,5,-3.3751096381,DOWN
15,2,6,-2.639010709,DOWN
15,2,7,-1.82112301,DOWN
15,2,8,-0.9123588999999999,DOWN
15,2,9,0.0973790000000001,DOWN
15,3,0,-8.14697981114816,UP
15,3,1,-6.088068490201669,UP
15,3,2,-5.65340943355741,UP
15,3,5,-2.639010709,DOWN
15,3,6,-1.82112301,DOWN
15,3,7,-0.9123588999999999,DOWN
15,3,8,0.0973790000000001,DOWN
15,3,9,1.2193100000000001,DOWN
15,4,0,-8.14697981114816,UP
15,4,1,-8.14697981114816,UP
15,4,2,-6.088068490201669,UP
15,4,4,-2.639010709,RIGHT
15,4,5,-1.82112301,RIGHT
15,4,6,-0.9123588999999999,DOWN
15,4,7,0.0973790000000001,DOWN
15,4,8,1.2193100000000001,DOWN
15,4,9,2.4659,DOWN
15,5,6,0.0973790000000001,DOWN
15,5,7,1.2193100000000001,RIGHT
15,5,8,2.4659,DOWN
15,5,9,3.851,DOWN
15,6,0,-4.037598674290001,DOWN
15,6,1,-3.3751096381,DOWN
15,6,2,-2.639010709,RIGHT
15,6,3,-1.82112301,DOWN
15,6,4,-0.9123588999999999,DOWN
15,6,5,0.0973790000000001,DOWN
15,6,6,1.2193100000000001,DOWN
15,6,8,3.851,DOWN
15,6,9,5.39,DOWN
15,7,0,-3.3751096381,DOWN
15,7,1,-2.639010709,DOWN
15,7,3,-0.9123588999999999,DOWN
15,7,4,0.0973790000000001,DOWN
15,7,5,1.2193100000000001,DOWN
15,7,6,2.4659,DOWN
15,7,7,3.851,DOWN
15,7,8,5.39,DOWN
15,7,9,7.1,DOWN
15,8,0,-2.639010709,DOWN
15,8,1,-1.82112301,DOWN
15,8,2,-0.9123588999999999,DOWN
15,8,3,0.0973790000000001,DOWN
15,8,4,1.2193100000000001,DOWN
15,8,5,2.4659,DOWN
15,8,6,3.851,DOWN
15,8,7,5.39,DOWN
15,8,8,7.1,DOWN
15,8,9,9.0,DOWN
15,9,0,-1.82112301,RIGHT
15,9,1,-0.9123588999999999,RIGHT
15,9,2,0.0973790000000001,RIGHT
15,9,3,1.2193100000000001,RIGHT
15,9,4,2.4659,RIGHT
15,9,5,3.851,RIGHT
15,9,6,5.39,RIGHT
15,9,7,7.1,RIGHT
15,9,8,9.0,RIGHT
16,0,0,-8.332281830033345,UP
16,0,1,-6.479261641181503,DOWN
16,0,2,-6.088068490201669,DOWN
16,0,3,-5.65340943355741,DOWN
16,0,4,-5.170454926174901,DOWN
16,0,6,-4.037598674290001,DOWN
16,0,7,-3.3751096381,DOWN
16,0,8,-2.639010709,DOWN
16,0,9,-1.82112301,DOWN
16,1,0,-6.479261641181503,DOWN
16,1,1,-6.088068490201669,DOWN
16,1,2,-5.65340943355741,DOWN
16,1,3,-5.170454926174901,DOWN
16,1,4,-4.633838806861,DOWN
16,1,6,-3.3751096381,DOWN
16,1,7,-2.639010709,DOWN
16,1,8,-1.82112301,DOWN
16,1,9,-0.9123588999999999,DOWN
16,2,0,-6.088068490201669,RIGHT
16,2,1,-5.65340943355741,RIGHT
16,2,2,-5.170454926174901,RIGHT
16,2,3,-4.633838806861,RIGHT
16,2,4,-4.037598674290001,RIGHT
16,2,5,-3.3751096381,DOWN
16,2,6,-2.639010709,DOWN
16,2,7,-1.82112301,DOWN
16,2,8,-0.9123588999999999,DOWN
16,2,9,0.0973790000000001,DOWN
16,3,0,-6.479261641181503,UP
16,3,1,-6.088068490201669,UP
16,3,2,-5.65340943355741,UP
16,3,5,-2.639010709,DOWN
16,3,6,-1.82112301,DOWN
16,3,7,-0.9123588999999999,DOWN
16,3,8,0.0973790000000001,DOWN
16,3,9,1.2193100000000001,DOWN
16,4,0,-8.332281830033345,UP
16,4,1,-6.479261641181503,UP
16,4,2,-6.088068490201669,UP
16,4,4,-2.639010709,RIGHT
16,4,5,-1.82112301,RIGHT
16,4,6,-0.9123588999999999,DOWN
16,4,7,0.0973790000000001,DOWN
16,4,8,1.2193100000000001,DOWN
16,4,9,2.4659,DOWN
16,5,6,0.0973790000000001,DOWN
16,5,7,1.2193100000000001,RIGHT
16,5,8,2.4659,DOWN
16,5,9,3.851,DOWN
16,6,0,-4.037598674290001,DOWN
16,6,1,-3.3751096381,DOWN
16,6,2,-2.639010709,RIGHT
16,6,3,-1.82112301,DOWN
16,6,4,-0.9123588999999999,DOWN
16,6,5,0.0973790000000001,DOWN
16,6,6,1.2193100000000001,DOWN
16,6,8,3.851,DOWN
16,6,9,5.39,DOWN
16,7,0,-3.3751096381,DOWN
16,7,1,-2.639010709,DOWN
16,7,3,-0.9123588999999999,DOWN
16,7,4,0.0973790000000001,DOWN
16,7,5,1.2193100000000001,DOWN
16,7,6,2.4659,DOWN
16,7,7,3.851,DOWN
16,7,8,5.39,DOWN
16,7,9,7.1,DOWN
16,8,0,-2.639010709,DOWN
16,8,1,-1.82112301,DOWN
16,8,2,-0.9123588999999999,DOWN
16,8,3,0.0973790000000001,DOWN
16,8,4,1.2193100000000001,DOWN
16,8,5,2.4659,DOWN
16,8,6,3.851,DOWN
16,8,7,5.39,DOWN
16,8,8,7.1,DOWN
16,8,9,9.0,DOWN
16,9,0,-1.82112301,RIGHT
16,9,1,-0.9123588999999999,RIGHT
16,9,2,0.0973790000000001,RIGHT
16,9,3,1.2193100000000001,RIGHT
16,9,4,2.4659,RIGHT
16,9,5,3.851,RIGHT
16,9,6,5.39,RIGHT
16,9,7,7.1,RIGHT
16,9,8,9.0,RIGHT
17,0,0,-6.8313354770633525,DOWN
17,0,1,-6.479261641181503,DOWN
17,0,2,-6.088068490201669,DOWN
17,0,3,-5.65340943355741,DOWN
17,0,4,-5.170454926174901,DOWN
17,0,6,-4.037598674290001,DOWN
17,0,7,-3.3751096381,DOWN
17,0,8,-2.639010709,DOWN
17,0,9,-1.82112301,DOWN
17,1,0,-6.479261641181503,DOWN
17,1,1,-6.088068490201669,DOWN
17,1,2,-5.65340943355741,DOWN
17,1,3,-5.170454926174901,DOWN
17,1,4,-4.633838806861,DOWN
17,1,6,-3.3751096381,DOWN
17,1,7,-2.639010709,DOWN
17,1,8,-1.82112301,DOWN
17,1,9,-0.9123588999999999,DOWN
17,2,0,-6.088068490201669,RIGHT
17,2,1,-5.65340943355741,RIGHT
17,2,2,-5.170454926174901,RIGHT
17,2,3,-4.633838806861,RIGHT
17,2,4,-4.037598674290001,RIGHT
17,2,5,-3.3751096381,DOWN
17,2,6,-2.639010709,DOWN
17,2,7,-1.82112301,DOWN
17,2,8,-0.9123588999999999,DOWN
17,2,9,0.0973790000000001,DOWN
17,3,0,-6.479261641181503,UP
17,3,1,-6.088068490201669,UP
17,3,2,-5.65340943355741,UP
17,3,5,-2.639010709,DOWN
17,3,6,-1.82112301,DOWN
17,3,7,-0.9123588999999999,DOWN
17,3,8,0.0973790000000001,DOWN
17,3,9,1.2193100000000001,DOWN
17,4,0,-6.8313354770633525,UP
17,4,1,-6.479261641181503,UP
17,4,2,-6.088068490201669,UP
17,4,4,-2.639010709,RIGHT
17,4,5,-1.82112301,RIGHT
17,4,6,-0.9123588999999999,DOWN
17,4,7,0.0973790000000001,DOWN
17,4,8,1.2193100000000001,DOWN
17,4,9,2.4659,DOWN
17,5,6,0.0973790000000001,DOWN
17,5,7,1.2193100000000001,RIGHT
17,5,8,2.4659,DOWN
17,5,9,3.851,DOWN
17,6,0,-4.037598674290001,DOWN
17,6,1,-3.3751096381,DOWN
17,6,2,-2.639010709,RIGHT
17,6,3,-1.82112301,DOWN
17,6,4,-0.9123588999999999,DOWN
17,6,5,0.0973790000000001,DOWN
17,6,6,1.2193100000000001,DOWN
17,6,8,3.851,DOWN
17,6,9,5.39,DOWN
17,7,0,-3.3751096381,DOWN
17,7,1,-2.639010709,DOWN
17,7,3,-0.9123588999999999,DOWN
17,7,4,0.0973790000000001,DOWN
17,7,5,1.2193100000000001,DOWN
17,7,6,2.4659,DOWN
17,7,7,3.851,DOWN
17,7,8,5.39,DOWN
17,7,9,7.1,DOWN
17,8,0,-2.639010709,DOWN
17,8,1,-1.82112301,DOWN
17,8,2,-0.9123588999999999,DOWN
17,8,3,0.0973790000000001,DOWN
17,8,4,1.2193100000000001,DOWN
17,8,5,2.4659,DOWN
17,8,6,3.851,DOWN
17,8,7,5.39,DOWN
17,8,8,7.1,DOWN
17,8,9,9.0,DOWN
17,9,0,-1.82112301,RIGHT
17,9,1,-0.9123588999999999,RIGHT
17,9,2,0.0973790000000001,RIGHT
17,9,3,1.2193100000000001,RIGHT
17,9,4,2.4659,RIGHT
17,9,5,3.851,RIGHT
17,9,6,5.39,RIGHT
17,9,7,7.1,RIGHT
17,9,8,9.0,RIGHT
18,0,0,-6.8313354770633525,DOWN
18,0,1,-6.479261641181503,DOWN
18,0,2,-6.088068490201669,DOWN
18,0,3,-5.65340943355741,DOWN
18,0,4,-5.170454926174901,DOWN
18,0,6,-4.037598674290001,DOWN
18,0,7,-3.3751096381,DOWN
18,0,8,-2.639010709,DOWN
18,0,9,-1.82112301,DOWN
18,1,0,-6.479261641181503,DOWN
18,1,1,-6.088068490201669,DOWN
18,1,2,-5.65340943355741,DOWN
18,1,3,-5.170454926174901,DOWN
18,1,4,-4.633838806861,DOWN
18,1,6,-3.3751096381,DOWN
18,1,7,-2.639010709,DOWN
18,1,8,-1.82112301,DOWN
18,1,9,-0.9123588999999999,DOWN
18,2,0,-6.088068490201669,RIGHT
18,2,1,-5.65340943355741,RIGHT
18,2,2,-5.170454926174901,RIGHT
18,2,3,-4.633838806861,RIGHT
18,2,4,-4.037598674290001,RIGHT
18,2,5,-3.3751096381,DOWN
18,2,6,-2.639010709,DOWN
18,2,7,-1.82112301,DOWN
18,2,8,-0.9123588999999999,DOWN
18,2,9,0.0973790000000001,DOWN
18,3,0,-6.479261641181503,UP
18,3,1,-6.088068490201669,UP
18,3,2,-5.65340943355741,UP
18,3,5,-2.639010709,DOWN
18,3,6,-1.82112301,DOWN
18,3,7,-0.9123588999999999,DOWN
18,3,8,0.0973790000000001,DOWN
18,3,9,1.2193100000000001,DOWN
18,4,0,-6.8313354770633525,UP
18,4,1,-6.479261641181503,UP
18,4,2,-6.088068490201669,UP
18,4,4,-2.639010709,RIGHT
18,4,5,-1.82112301,RIGHT
18,4,6,-0.9123588999999999,DOWN
18,4,7,0.0973790000000001,DOWN
18,4,8,1.2193100000000001,DOWN
18,4,9,2.4659,DOWN
18,5,6,0.0973790000000001,DOWN
18,5,7,1.2193100000000001,RIGHT
18,5,8,2.4659,DOWN
18,5,9,3.851,DOWN
18,6,0,-4.037598674290001,DOWN
18,6,1,-3.3751096381,DOWN
18,6,2,-2.639010709,RIGHT
18,6,3,-1.82112301,DOWN
18,6,4,-0.9123588999999999,DOWN
18,6,5,0.0973790000000001,DOWN
18,6,6,1.2193100000000001,DOWN
18,6,8,3.851,DOWN
18,6,9,5.39,DOWN
18,7,0,-3.3751096381,DOWN
18,7,1,-2.639010709,DOWN
18,7,3,-0.9123588999999999,DOWN
18,7,4,0.0973790000000001,DOWN
18,7,5,1.2193100000000001,DOWN
18,7,6,2.4659,DOWN
18,7,7,3.851,DOWN
18,7,8,5.39,DOWN
18,7,9,7.1,DOWN
18,8,0,-2.639010709,DOWN
18,8,1,-1.82112301,DOWN
18,8,2,-0.9123588999999999,DOWN
